config_a,config_a_matched_attempts,config_a_matched_cpsc_usd,config_a_matched_pass_rate,config_a_matched_successes,config_a_matched_total_cost_usd,config_a_solved_tasks,config_b,config_b_matched_attempts,config_b_matched_cpsc_usd,config_b_matched_pass_rate,config_b_matched_successes,config_b_matched_total_cost_usd,config_b_solved_tasks,matched_tasks,solved_task_jaccard,solved_task_union
mini_swe_agent_claude_opus_4_8_low,248,3.4134042009493673,0.6370967741935484,158,539.31786375,77,mini_swe_agent_gpt_5_6_luna_high,248,1.13205824375,0.6451612903225806,160,181.129319,85,62,0.62,100
mini_swe_agent_claude_opus_4_8_low,20,3.1733253653846156,0.65,13,41.25322975,77,mini_swe_agent_gpt_5_6_luna_low,20,0.20012760000000002,0.35,7,1.4008932,5,5,0.06493506493506493,77
mini_swe_agent_claude_opus_4_8_low,287,3.6850384161849714,0.6027874564459931,173,637.511646,77,mini_swe_agent_gpt_5_6_luna_max,284,3.5346010343612337,0.7992957746478874,227,802.3544348,102,72,0.6728971962616822,107
mini_swe_agent_claude_opus_4_8_low,104,2.43545057,0.7211538461538461,75,182.65879275,77,mini_swe_agent_gpt_5_6_luna_medium,104,0.44417538222222225,0.4326923076923077,45,19.9878922,31,26,0.3170731707317073,82
mini_swe_agent_claude_opus_4_8_low,263,3.605598812121212,0.6273764258555133,165,594.923804,77,mini_swe_agent_gpt_5_6_luna_xhigh,264,1.958468424630542,0.7689393939393939,203,397.5690902,89,66,0.66,100
mini_swe_agent_claude_opus_4_8_low,287,3.552548405898877,0.6202090592334495,178,632.3536162500001,77,mini_swe_agent_gpt_5_6_sol_high,287,4.05767180334728,0.8327526132404182,239,969.783561,98,72,0.6990291262135923,103
mini_swe_agent_claude_opus_4_8_low,243,3.267510642628205,0.6419753086419753,156,509.73166025,77,mini_swe_agent_gpt_5_6_sol_low,244,1.5346465454545455,0.6762295081967213,165,253.21668,81,61,0.6288659793814433,97
mini_swe_agent_claude_opus_4_8_low,287,3.633042211647727,0.6132404181184669,176,639.41542925,77,mini_swe_agent_gpt_5_6_sol_max,286,9.372625782608695,0.8846153846153846,253,2371.274323,97,72,0.7058823529411765,102
mini_swe_agent_claude_opus_4_8_low,267,3.6356756092814373,0.6254681647940075,167,607.15782675,77,mini_swe_agent_gpt_5_6_sol_medium,268,2.283603448598131,0.7985074626865671,214,488.691138,91,67,0.6633663366336634,101
mini_swe_agent_claude_opus_4_8_low,287,3.603170485875706,0.6167247386759582,177,637.761176,77,mini_swe_agent_gpt_5_6_sol_xhigh,288,5.274446051792829,0.8715277777777778,251,1323.885959,97,72,0.7058823529411765,102
mini_swe_agent_claude_opus_4_8_low,271,3.416326469653179,0.6383763837638377,173,591.02447925,77,mini_swe_agent_gpt_5_6_terra_high,272,1.5444970829015545,0.7095588235294118,193,298.087937,91,68,0.68,100
mini_swe_agent_claude_opus_4_8_low,155,2.7138258356481484,0.6967741935483871,108,293.09319025,77,mini_swe_agent_gpt_5_6_terra_low,154,0.7015545340909091,0.5714285714285714,88,61.736799,50,39,0.4431818181818182,88
mini_swe_agent_claude_opus_4_8_low,287,3.60974863764045,0.6202090592334495,178,642.5352575000001,77,mini_swe_agent_gpt_5_6_terra_max,287,5.645922120331951,0.8397212543554007,241,1360.6672310000001,100,72,0.6857142857142857,105
mini_swe_agent_claude_opus_4_8_low,208,3.1437234048507463,0.6442307692307693,134,421.25893625000003,77,mini_swe_agent_gpt_5_6_terra_medium,208,0.9104634538461538,0.625,130,118.360249,68,52,0.5591397849462365,93
mini_swe_agent_claude_opus_4_8_low,275,3.612308997058824,0.6181818181818182,170,614.0925295000001,77,mini_swe_agent_gpt_5_6_terra_xhigh,276,2.6683857237442923,0.7934782608695652,219,584.3764735,91,69,0.696969696969697,99
mini_swe_agent_claude_opus_4_8_low,228,3.1046762859477126,0.6710526315789473,153,475.01547175,77,mini_swe_agent_kimi_k2_7_code_default,228,4.977473849035088,0.5,114,567.43201879,69,57,0.6404494382022472,89
mini_swe_agent_claude_opus_4_8_max,288,16.812885401982378,0.7881944444444444,227,3816.52498625,88,mini_swe_agent_claude_opus_4_8_medium,296,5.029696666666667,0.6790540540540541,201,1010.9690300000001,86,74,0.74,100
mini_swe_agent_claude_opus_4_8_max,315,17.284625379132233,0.7682539682539683,242,4182.87934175,88,mini_swe_agent_claude_opus_4_8_xhigh,320,11.168773702850878,0.7125,228,2546.48040425,91,80,0.8080808080808081,99
mini_swe_agent_claude_opus_4_8_max,221,17.44022466969697,0.746606334841629,165,2877.6370705,88,mini_swe_agent_claude_sonnet_4_6_high,228,10.697109051639345,0.5350877192982456,122,1305.0473043,64,57,0.6,95
mini_swe_agent_claude_opus_4_8_max,296,17.276200624434388,0.7466216216216216,221,3818.040338,88,mini_swe_agent_claude_sonnet_5_high,304,11.693290717859671,0.6282894736842105,191,2233.4185271111974,90,76,0.7450980392156863,102
mini_swe_agent_claude_opus_4_8_max,204,16.13363880194805,0.7549019607843137,154,2484.5803754999997,88,mini_swe_agent_claude_sonnet_5_low,212,3.67185811875,0.5660377358490566,120,440.62297424999997,65,53,0.53,100
mini_swe_agent_claude_opus_4_8_max,282,16.78731548642534,0.7836879432624113,221,3709.9967225,88,mini_swe_agent_claude_sonnet_5_max,284,38.94251798507462,0.7077464788732394,201,7827.446115,89,72,0.6857142857142857,105
mini_swe_agent_claude_opus_4_8_max,256,16.989454373697917,0.75,192,3261.97523975,88,mini_swe_agent_claude_sonnet_5_medium,263,6.6515825361111105,0.6159695817490495,162,1077.55637085,73,66,0.6947368421052632,95
mini_swe_agent_claude_opus_4_8_max,292,16.84549501111111,0.7705479452054794,225,3790.2363775,88,mini_swe_agent_claude_sonnet_5_xhigh,299,17.741888976470587,0.6822742474916388,204,3619.3453512,85,75,0.7653061224489796,98
mini_swe_agent_claude_opus_4_8_max,95,14.531695412162161,0.7789473684210526,74,1075.3454605,88,mini_swe_agent_gemini_3_1_pro_preview_high,100,24.320611,0.44,44,1070.106884,32,25,0.2631578947368421,95
mini_swe_agent_claude_opus_4_8_max,249,16.718596610054348,0.7389558232931727,184,3076.22177625,88,mini_swe_agent_gemini_3_5_flash_medium,252,11.652253884313726,0.6071428571428571,153,1782.7948443,75,63,0.63,100
mini_swe_agent_claude_opus_4_8_max,261,16.512529621134018,0.7432950191570882,194,3203.4307464999997,88,mini_swe_agent_glm_5_2_high,268,4.5834634476712335,0.5447761194029851,146,669.18566336,77,67,0.6836734693877551,98
mini_swe_agent_claude_opus_4_8_max,292,16.837287231111112,0.7705479452054794,225,3788.389627,88,mini_swe_agent_glm_5_2_max,298,6.549238791011236,0.5973154362416108,178,1165.7645048,87,75,0.75,100
mini_swe_agent_claude_opus_4_8_max,292,17.460435995555553,0.7705479452054794,225,3928.598099,88,mini_swe_agent_gpt_5_4_xhigh,300,8.69004693446602,0.6866666666666666,206,1790.1496685,88,75,0.7425742574257426,101
mini_swe_agent_claude_opus_4_8_max,324,17.66000804979253,0.7438271604938271,241,4256.06194,88,mini_swe_agent_gpt_5_5_high,332,6.6449682191235055,0.7560240963855421,251,1667.887023,102,83,0.7757009345794392,107
mini_swe_agent_claude_opus_4_8_max,197,16.806181196043166,0.7055837563451777,139,2336.05918625,88,mini_swe_agent_gpt_5_5_low,204,1.9852221769911504,0.553921568627451,113,224.330106,54,51,0.5604395604395604,91
mini_swe_agent_claude_opus_4_8_max,280,17.136030567535542,0.7535714285714286,211,3615.7024497499997,88,mini_swe_agent_gpt_5_5_medium,288,3.8610405893719806,0.71875,207,799.235402,88,72,0.6923076923076923,104
mini_swe_agent_claude_opus_4_8_max,312,17.526093625,0.7564102564102564,236,4136.1580955,88,mini_swe_agent_gpt_5_5_xhigh,320,8.939281007662837,0.815625,261,2333.152343,100,80,0.7407407407407407,108
mini_swe_agent_claude_opus_4_8_max,276,17.062605540865384,0.7536231884057971,208,3549.0219524999998,88,mini_swe_agent_gpt_5_6_luna_high,284,1.1887224422857143,0.6161971830985915,175,208.0264274,85,71,0.696078431372549,102
mini_swe_agent_claude_opus_4_8_max,18,24.107706274999998,0.5555555555555556,10,241.07706274999998,88,mini_swe_agent_gpt_5_6_luna_low,20,0.20012760000000002,0.35,7,1.4008932,5,5,0.056818181818181816,88
mini_swe_agent_claude_opus_4_8_max,320,17.59385876470588,0.74375,238,4187.338385999999,88,mini_swe_agent_gpt_5_6_luna_max,324,3.7230965825396827,0.7777777777777778,252,938.2203388,102,82,0.7592592592592593,108
mini_swe_agent_claude_opus_4_8_max,109,16.58279805821918,0.6697247706422018,73,1210.54425825,88,mini_swe_agent_gpt_5_6_luna_medium,116,0.45764910612244897,0.4224137931034483,49,22.4248062,31,29,0.32222222222222224,90
mini_swe_agent_claude_opus_4_8_max,296,17.507457949776786,0.7567567567567568,224,3921.6705807499998,88,mini_swe_agent_gpt_5_6_luna_xhigh,304,2.0314332017621144,0.7467105263157895,227,461.1353368,89,76,0.7524752475247525,101
mini_swe_agent_claude_opus_4_8_max,316,17.174382337184873,0.7531645569620253,238,4087.50299625,88,mini_swe_agent_gpt_5_6_sol_high,323,4.054309273062731,0.8390092879256966,271,1098.717813,98,81,0.7714285714285715,105
mini_swe_agent_claude_opus_4_8_max,276,16.714527723429953,0.75,207,3459.90723875,88,mini_swe_agent_gpt_5_6_sol_low,284,1.569638989247312,0.6549295774647887,186,291.952852,81,71,0.7244897959183674,98
mini_swe_agent_claude_opus_4_8_max,320,17.185608560416664,0.75,240,4124.5460545,88,mini_swe_agent_gpt_5_6_sol_max,326,9.51350225531915,0.8650306748466258,282,2682.807636,97,82,0.7961165048543689,103
mini_swe_agent_claude_opus_4_8_max,300,17.51906317290749,0.7566666666666667,227,3976.82734025,88,mini_swe_agent_gpt_5_6_sol_medium,308,2.314947399176955,0.788961038961039,243,562.5322180000001,91,77,0.7549019607843137,102
mini_swe_agent_claude_opus_4_8_max,320,17.113361106995885,0.759375,243,4158.546749,88,mini_swe_agent_gpt_5_6_sol_xhigh,327,5.423815254480286,0.8532110091743119,279,1513.244456,97,82,0.7961165048543689,103
mini_swe_agent_claude_opus_4_8_max,296,17.088596572869953,0.7533783783783784,223,3810.75703575,88,mini_swe_agent_gpt_5_6_terra_high,304,1.626038236714976,0.680921052631579,207,336.589915,91,76,0.7378640776699029,103
mini_swe_agent_claude_opus_4_8_max,173,16.23238061904762,0.7283236994219653,126,2045.279958,88,mini_swe_agent_gpt_5_6_terra_low,178,0.7139042878787879,0.5561797752808989,99,70.6765245,50,45,0.4838709677419355,93
mini_swe_agent_claude_opus_4_8_max,316,17.640028381914895,0.7436708860759493,235,4145.40666975,88,mini_swe_agent_gpt_5_6_terra_max,323,5.836459423220973,0.826625386996904,267,1558.334666,100,81,0.7570093457943925,107
mini_swe_agent_claude_opus_4_8_max,221,15.899554161144579,0.751131221719457,166,2639.32599075,88,mini_swe_agent_gpt_5_6_terra_medium,228,0.8917400774647887,0.6228070175438597,142,126.627091,68,57,0.5757575757575758,99
mini_swe_agent_claude_opus_4_8_max,292,17.22728618438914,0.7568493150684932,221,3807.23024675,88,mini_swe_agent_gpt_5_6_terra_xhigh,300,2.6867667773109245,0.7933333333333333,238,639.450493,91,75,0.7211538461538461,104
mini_swe_agent_claude_opus_4_8_max,232,16.430480383426964,0.7672413793103449,178,2924.6255082499997,88,mini_swe_agent_kimi_k2_7_code_default,240,4.705222883095238,0.525,126,592.85808327,69,60,0.6185567010309279,97
mini_swe_agent_claude_opus_4_8_medium,316,5.259333507109005,0.6677215189873418,211,1109.71937,86,mini_swe_agent_claude_opus_4_8_xhigh,312,11.486151040909089,0.7051282051282052,220,2526.9532289999997,91,79,0.8061224489795918,98
mini_swe_agent_claude_opus_4_8_medium,220,4.987738595,0.6818181818181818,150,748.16078925,86,mini_swe_agent_claude_sonnet_4_6_high,220,10.763934623360655,0.5545454545454546,122,1313.20002405,64,55,0.5789473684210527,95
mini_swe_agent_claude_opus_4_8_medium,284,4.999852256578948,0.6690140845070423,190,949.9719287500001,86,mini_swe_agent_claude_sonnet_5_high,284,11.760476220994477,0.6373239436619719,181,2128.646196,90,71,0.6761904761904762,105
mini_swe_agent_claude_opus_4_8_medium,208,4.35640195890411,0.7019230769230769,146,636.0346860000001,86,mini_swe_agent_claude_sonnet_5_low,208,3.709891633189655,0.5576923076923077,116,430.34742945,65,52,0.5252525252525253,99
mini_swe_agent_claude_opus_4_8_medium,288,5.448793624331551,0.6493055555555556,187,1018.92440775,86,mini_swe_agent_claude_sonnet_5_max,284,39.45270786163366,0.7112676056338029,202,7969.44698805,89,72,0.6990291262135923,103
mini_swe_agent_claude_opus_4_8_medium,248,4.741740878654971,0.6895161290322581,171,810.83769025,86,mini_swe_agent_claude_sonnet_5_medium,247,6.2728821046875,0.6477732793522267,160,1003.66113675,73,62,0.6391752577319587,97
mini_swe_agent_claude_opus_4_8_medium,288,5.145529204663212,0.6701388888888888,193,993.0871365,86,mini_swe_agent_claude_sonnet_5_xhigh,288,17.702878029950494,0.7013888888888888,202,3575.98136205,85,72,0.7272727272727273,99
mini_swe_agent_claude_opus_4_8_medium,92,4.123341450819672,0.6630434782608695,61,251.5238285,86,mini_swe_agent_gemini_3_1_pro_preview_high,92,26.09435126341463,0.44565217391304346,41,1069.8684018,32,23,0.24210526315789474,95
mini_swe_agent_claude_opus_4_8_medium,236,4.824676202830189,0.673728813559322,159,767.1235162500001,86,mini_swe_agent_gemini_3_5_flash_medium,236,12.480175595357144,0.5932203389830508,140,1747.22458335,75,59,0.5784313725490197,102
mini_swe_agent_claude_opus_4_8_medium,252,4.588318836206897,0.6904761904761905,174,798.3674775000001,86,mini_swe_agent_glm_5_2_high,252,4.485663929103449,0.5753968253968254,145,650.42126972,77,63,0.63,100
mini_swe_agent_claude_opus_4_8_medium,292,5.147941297680412,0.6643835616438356,194,998.70061175,86,mini_swe_agent_glm_5_2_max,292,6.799129840701754,0.5856164383561644,171,1162.65120276,87,73,0.73,100
mini_swe_agent_claude_opus_4_8_medium,284,4.994078385204082,0.6901408450704225,196,978.8393635,86,mini_swe_agent_gpt_5_4_xhigh,284,8.851020963541666,0.676056338028169,192,1699.396025,88,71,0.6893203883495146,103
mini_swe_agent_claude_opus_4_8_medium,316,5.225458190191387,0.6613924050632911,209,1092.12076175,86,mini_swe_agent_gpt_5_5_high,316,6.803488217573221,0.7563291139240507,239,1626.033684,102,79,0.7247706422018348,109
mini_swe_agent_claude_opus_4_8_medium,196,4.190897663533835,0.6785714285714286,133,557.38938925,86,mini_swe_agent_gpt_5_5_low,196,2.066692277777778,0.5510204081632653,108,223.202766,54,49,0.5384615384615384,91
mini_swe_agent_claude_opus_4_8_medium,288,5.036535247382199,0.6631944444444444,191,961.97823225,86,mini_swe_agent_gpt_5_5_medium,288,4.011811628712871,0.7013888888888888,202,810.385949,88,72,0.7058823529411765,102
mini_swe_agent_claude_opus_4_8_medium,312,5.236013891826923,0.6666666666666666,208,1089.0908895,86,mini_swe_agent_gpt_5_5_xhigh,312,9.393697348178138,0.7916666666666666,247,2320.243245,100,78,0.7222222222222222,108
mini_swe_agent_claude_opus_4_8_medium,276,5.137446465083799,0.6485507246376812,179,919.60291725,86,mini_swe_agent_gpt_5_6_luna_high,276,1.2184122578034682,0.6268115942028986,173,210.7853206,85,69,0.6764705882352942,102
mini_swe_agent_claude_opus_4_8_medium,16,3.7254365000000003,0.9375,15,55.8815475,86,mini_swe_agent_gpt_5_6_luna_low,16,0.18386403333333334,0.375,6,1.1031842,5,4,0.04597701149425287,87
mini_swe_agent_claude_opus_4_8_medium,316,5.273092815533981,0.6518987341772152,206,1086.25712,86,mini_swe_agent_gpt_5_6_luna_max,312,3.8488930853556482,0.7660256410256411,239,919.8854474,102,79,0.7247706422018348,109
mini_swe_agent_claude_opus_4_8_medium,108,3.5748641923076923,0.7222222222222222,78,278.839407,86,mini_swe_agent_gpt_5_6_luna_medium,108,0.47854078666666666,0.4166666666666667,45,21.5343354,31,27,0.3,90
mini_swe_agent_claude_opus_4_8_medium,288,5.171342288157895,0.6597222222222222,190,982.55503475,86,mini_swe_agent_gpt_5_6_luna_xhigh,288,2.0488442747663553,0.7430555555555556,214,438.4526748,89,72,0.6990291262135923,103
mini_swe_agent_claude_opus_4_8_medium,308,5.057342143028847,0.6753246753246753,208,1051.92716575,86,mini_swe_agent_gpt_5_6_sol_high,307,4.13459498046875,0.8338762214983714,256,1058.456315,98,77,0.719626168224299,107
mini_swe_agent_claude_opus_4_8_medium,272,4.843874193370167,0.6654411764705882,181,876.7412290000001,86,mini_swe_agent_gpt_5_6_sol_low,272,1.6156697808988765,0.6544117647058824,178,287.589221,81,68,0.6868686868686869,99
mini_swe_agent_claude_opus_4_8_medium,316,5.244649597826087,0.6550632911392406,207,1085.64246675,86,mini_swe_agent_gpt_5_6_sol_max,314,9.867959915441176,0.8662420382165605,272,2684.085097,97,79,0.7596153846153846,104
mini_swe_agent_claude_opus_4_8_medium,288,5.057134596649485,0.6736111111111112,194,981.08411175,86,mini_swe_agent_gpt_5_6_sol_medium,288,2.3512367589285716,0.7777777777777778,224,526.677034,91,72,0.6857142857142857,105
mini_swe_agent_claude_opus_4_8_medium,312,5.1149212154761905,0.6730769230769231,210,1074.13345525,86,mini_swe_agent_gpt_5_6_sol_xhigh,312,5.445344645522388,0.8589743589743589,268,1459.352365,97,78,0.7428571428571429,105
mini_swe_agent_claude_opus_4_8_medium,288,4.938291212239584,0.6666666666666666,192,948.1519127500001,86,mini_swe_agent_gpt_5_6_terra_high,288,1.634540152284264,0.6840277777777778,197,322.00441,91,72,0.6857142857142857,105
mini_swe_agent_claude_opus_4_8_medium,156,3.933772247747748,0.7115384615384616,111,436.6487195,86,mini_swe_agent_gpt_5_6_terra_low,154,0.7060218965517241,0.564935064935065,87,61.423905,50,39,0.4020618556701031,97
mini_swe_agent_claude_opus_4_8_medium,312,5.2611772390243905,0.657051282051282,205,1078.541334,86,mini_swe_agent_gpt_5_6_terra_max,311,6.141837019920319,0.8070739549839229,251,1541.601092,100,78,0.7222222222222222,108
mini_swe_agent_claude_opus_4_8_medium,216,4.859466095588235,0.6296296296296297,136,660.887389,86,mini_swe_agent_gpt_5_6_terra_medium,216,0.9453835606060605,0.6111111111111112,132,124.79063,68,54,0.54,100
mini_swe_agent_claude_opus_4_8_medium,284,5.049888931937173,0.6725352112676056,191,964.5287860000001,86,mini_swe_agent_gpt_5_6_terra_xhigh,284,2.7319065,0.778169014084507,221,603.7513365,91,71,0.6698113207547169,106
mini_swe_agent_claude_opus_4_8_medium,236,4.521634987951807,0.7033898305084746,166,750.591408,86,mini_swe_agent_kimi_k2_7_code_default,236,5.006660861416666,0.5084745762711864,120,600.79930337,69,59,0.6145833333333334,96
mini_swe_agent_claude_opus_4_8_xhigh,220,11.026788919871795,0.7090909090909091,156,1720.1790715,91,mini_swe_agent_claude_sonnet_4_6_high,220,10.621576116393443,0.5545454545454546,122,1295.8322862,64,55,0.55,100
mini_swe_agent_claude_opus_4_8_xhigh,300,11.121693130331753,0.7033333333333334,211,2346.6772505,91,mini_swe_agent_claude_sonnet_5_high,304,11.463237604980295,0.6348684210526315,193,2212.404857761197,90,76,0.7238095238095238,105
mini_swe_agent_claude_opus_4_8_xhigh,200,9.82015637414966,0.735,147,1443.562987,91,mini_swe_agent_claude_sonnet_5_low,204,3.655331055128205,0.5735294117647058,117,427.67373345,65,51,0.4857142857142857,105
mini_swe_agent_claude_opus_4_8_xhigh,301,11.593783360849057,0.7043189368770764,212,2457.8820725,91,mini_swe_agent_claude_sonnet_5_max,301,38.90341767976744,0.7142857142857143,215,8364.23480115,89,76,0.7307692307692307,104
mini_swe_agent_claude_opus_4_8_xhigh,252,10.45545466304348,0.7301587301587301,184,1923.803658,91,mini_swe_agent_claude_sonnet_5_medium,256,6.63125500063291,0.6171875,158,1047.7382900999999,73,64,0.64,100
mini_swe_agent_claude_opus_4_8_xhigh,297,11.108262941588785,0.7205387205387206,214,2377.1682695,91,mini_swe_agent_claude_sonnet_5_xhigh,299,18.331325874626867,0.6722408026755853,201,3684.5965008,85,75,0.7425742574257426,101
mini_swe_agent_claude_opus_4_8_xhigh,97,9.562655606060606,0.6804123711340206,66,631.13527,91,mini_swe_agent_gemini_3_1_pro_preview_high,100,22.323651684444446,0.45,45,1004.5643258,32,25,0.25510204081632654,98
mini_swe_agent_claude_opus_4_8_xhigh,253,10.712668350282486,0.6996047430830039,177,1896.142298,91,mini_swe_agent_gemini_3_5_flash_medium,256,11.898199825,0.609375,156,1856.1191727,75,64,0.6274509803921569,102
mini_swe_agent_claude_opus_4_8_xhigh,268,10.66350681550802,0.6977611940298507,187,1994.0757744999999,91,mini_swe_agent_glm_5_2_high,272,4.811687893146853,0.5257352941176471,143,688.07136872,77,68,0.68,100
mini_swe_agent_claude_opus_4_8_xhigh,300,11.356723253537735,0.7066666666666667,212,2407.6253297499998,91,mini_swe_agent_glm_5_2_max,302,6.845780632685715,0.5794701986754967,175,1198.0116107200001,87,76,0.7450980392156863,102
mini_swe_agent_claude_opus_4_8_xhigh,296,11.173385556074765,0.722972972972973,214,2391.104509,91,mini_swe_agent_gpt_5_4_xhigh,300,8.501575834123223,0.7033333333333334,211,1793.832501,88,75,0.7211538461538461,104
mini_swe_agent_claude_opus_4_8_xhigh,332,11.493189494588744,0.6957831325301205,231,2654.9267732499998,91,mini_swe_agent_gpt_5_5_high,336,6.635975949416342,0.7648809523809523,257,1705.445819,102,84,0.7706422018348624,109
mini_swe_agent_claude_opus_4_8_xhigh,189,10.046839817307692,0.6878306878306878,130,1306.08917625,91,mini_swe_agent_gpt_5_5_low,192,2.123755,0.5364583333333334,103,218.746765,54,48,0.4948453608247423,97
mini_swe_agent_claude_opus_4_8_xhigh,292,11.514716570544554,0.6917808219178082,202,2325.97274725,91,mini_swe_agent_gpt_5_5_medium,296,3.9302556255924173,0.7128378378378378,211,829.283937,88,74,0.7047619047619048,105
mini_swe_agent_claude_opus_4_8_xhigh,328,11.542991646929824,0.6951219512195121,228,2631.8020954999997,91,mini_swe_agent_gpt_5_5_xhigh,332,9.200946829545455,0.7951807228915663,264,2429.049963,100,83,0.7685185185185185,108
mini_swe_agent_claude_opus_4_8_xhigh,289,11.431572827411168,0.6816608996539792,197,2252.019847,91,mini_swe_agent_gpt_5_6_luna_high,292,1.2324609123595505,0.6095890410958904,178,219.3780424,85,73,0.7087378640776699,103
mini_swe_agent_claude_opus_4_8_xhigh,20,13.87834981818182,0.55,11,152.66184800000002,91,mini_swe_agent_gpt_5_6_luna_low,20,0.20012760000000002,0.35,7,1.4008932,5,5,0.054945054945054944,91
mini_swe_agent_claude_opus_4_8_xhigh,333,11.434139738095238,0.6936936936936937,231,2641.2862795,91,mini_swe_agent_gpt_5_6_luna_max,332,3.7632281573643414,0.7771084337349398,258,970.9128646,102,84,0.7706422018348624,109
mini_swe_agent_claude_opus_4_8_xhigh,97,8.985540057142856,0.7216494845360825,70,628.987804,91,mini_swe_agent_gpt_5_6_luna_medium,100,0.4628676,0.44,44,20.3661744,31,25,0.25773195876288657,97
mini_swe_agent_claude_opus_4_8_xhigh,305,11.311961718457942,0.7016393442622951,214,2420.7598077499997,91,mini_swe_agent_gpt_5_6_luna_xhigh,308,2.0801897230088495,0.7337662337662337,226,470.1228774,89,77,0.7475728155339806,103
mini_swe_agent_claude_opus_4_8_xhigh,328,11.390523234649123,0.6951219512195121,228,2597.0392975,91,mini_swe_agent_gpt_5_6_sol_high,331,4.107260565217391,0.8338368580060423,276,1133.603916,98,83,0.7830188679245284,106
mini_swe_agent_claude_opus_4_8_xhigh,280,11.107693829015544,0.6892857142857143,193,2143.784909,91,mini_swe_agent_gpt_5_6_sol_low,284,1.6456992732240436,0.6443661971830986,183,301.162967,81,71,0.7029702970297029,101
mini_swe_agent_claude_opus_4_8_xhigh,328,11.391613451754386,0.6951219512195121,228,2597.287867,91,mini_swe_agent_gpt_5_6_sol_max,330,9.361603092783506,0.8818181818181818,291,2724.2265,97,83,0.7904761904761904,105
mini_swe_agent_claude_opus_4_8_xhigh,308,11.56106525,0.6948051948051948,214,2474.0679635,91,mini_swe_agent_gpt_5_6_sol_medium,312,2.335867229508197,0.782051282051282,244,569.951604,91,78,0.75,104
mini_swe_agent_claude_opus_4_8_xhigh,328,11.555889997797356,0.6920731707317073,227,2623.1870295,91,mini_swe_agent_gpt_5_6_sol_xhigh,331,5.358785269230769,0.8640483383685801,286,1532.612587,97,83,0.7904761904761904,105
mini_swe_agent_claude_opus_4_8_xhigh,312,11.269733795138889,0.6923076923076923,216,2434.2624997499997,91,mini_swe_agent_gpt_5_6_terra_high,316,1.6558016126760564,0.6740506329113924,213,352.6857435,91,79,0.7669902912621359,103
mini_swe_agent_claude_opus_4_8_xhigh,161,10.166500087962962,0.6708074534161491,108,1097.9820095,91,mini_swe_agent_gpt_5_6_terra_low,162,0.7356881741573034,0.5493827160493827,89,65.4762475,50,41,0.41,100
mini_swe_agent_claude_opus_4_8_xhigh,332,11.475972017316018,0.6957831325301205,231,2650.949536,91,mini_swe_agent_gpt_5_6_terra_max,335,5.970066571691176,0.8119402985074626,272,1623.8581075,100,84,0.7850467289719626,107
mini_swe_agent_claude_opus_4_8_xhigh,221,10.944714306896552,0.6561085972850679,145,1586.9835745,91,mini_swe_agent_gpt_5_6_terra_medium,224,0.9723483270676692,0.59375,133,129.3223275,68,56,0.5436893203883495,103
mini_swe_agent_claude_opus_4_8_xhigh,309,11.141260546803652,0.7087378640776699,219,2439.93605975,91,mini_swe_agent_gpt_5_6_terra_xhigh,312,2.7616633491735536,0.7756410256410257,242,668.3225305,91,78,0.75,104
mini_swe_agent_claude_opus_4_8_xhigh,233,10.108735133620689,0.7467811158798283,174,1758.9199132499998,91,mini_swe_agent_kimi_k2_7_code_default,236,5.103456125299145,0.4957627118644068,117,597.10436666,69,59,0.5841584158415841,101
mini_swe_agent_claude_sonnet_4_6_high,236,10.931949073170731,0.5211864406779662,123,1344.6297359999999,64,mini_swe_agent_claude_sonnet_5_high,236,11.601931295,0.635593220338983,150,1740.28969425,90,59,0.6210526315789474,95
mini_swe_agent_claude_sonnet_4_6_high,168,10.158972675,0.5476190476190477,92,934.6254861,64,mini_swe_agent_claude_sonnet_5_low,168,3.878303805978261,0.5476190476190477,92,356.80395015,65,42,0.4827586206896552,87
mini_swe_agent_claude_sonnet_4_6_high,208,11.233818499115044,0.5432692307692307,113,1269.4214904,64,mini_swe_agent_claude_sonnet_5_max,204,40.42488953661972,0.696078431372549,142,5740.3343142,89,52,0.5148514851485149,101
mini_swe_agent_claude_sonnet_4_6_high,188,9.528260001388889,0.574468085106383,108,1029.05208015,64,mini_swe_agent_claude_sonnet_5_medium,187,6.052652134033614,0.6363636363636364,119,720.26560395,73,47,0.5222222222222223,90
mini_swe_agent_claude_sonnet_4_6_high,220,10.848595294999999,0.5454545454545454,120,1301.8314354,64,mini_swe_agent_claude_sonnet_5_xhigh,220,17.26432804203822,0.7136363636363636,157,2710.4995026,85,55,0.5851063829787234,94
mini_swe_agent_claude_sonnet_4_6_high,88,8.790447554081632,0.5568181818181818,49,430.73193015,64,mini_swe_agent_gemini_3_1_pro_preview_high,88,26.600585674285714,0.3977272727272727,35,931.0204986,32,22,0.2972972972972973,74
mini_swe_agent_claude_sonnet_4_6_high,188,9.746919787864078,0.5478723404255319,103,1003.93273815,64,mini_swe_agent_gemini_3_5_flash_medium,188,12.285969646875001,0.5957446808510638,112,1376.02860045,75,47,0.5108695652173914,92
mini_swe_agent_claude_sonnet_4_6_high,200,8.66578822027027,0.555,111,961.90249245,64,mini_swe_agent_glm_5_2_high,200,4.173219761415929,0.565,113,471.57383304,77,50,0.5494505494505495,91
